,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDon,NumHAcc,pIC50
201,CHEMBL2048306,CNc1ccc(-c2nc3ccc(O)cc3s2)c(F)n1,inactive,275.30800000000005,3.244700000000001,2.0,5.0,6.906578314837765
202,CHEMBL2048307,CNc1ncc(-c2nc3ccc(O)cc3s2)cc1F,inactive,275.308,3.244700000000001,2.0,5.0,7.008773924307505
203,CHEMBL2048308,CNc1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,inactive,258.25199999999995,3.3812000000000006,2.0,4.0,7.619788758288394
204,CHEMBL2048309,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)c(F)n1,inactive,285.27799999999996,2.7744999999999997,2.0,4.0,7.721246399047171
205,CHEMBL2048310,CNc1ncc(-c2cc3cc(O)ccc3o2)cc1F,inactive,258.252,3.3812000000000006,2.0,4.0,7.522878745280337
206,CHEMBL2048311,COc1ccc2oc(-c3ccc(C(N)=O)nc3F)cc2c1,inactive,286.262,2.7414000000000005,1.0,4.0,7.494850021680094
207,CHEMBL2048312,NC(=O)c1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,inactive,272.23499999999996,2.4384000000000006,2.0,4.0,7.356547323513812
208,CHEMBL2048313,CNc1ccc(-c2cc3cc(O)ccc3o2)nc1F,inactive,258.252,3.3812000000000006,2.0,4.0,7.455931955649724
209,CHEMBL2048314,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)nc1F,inactive,285.27799999999996,2.7745000000000006,2.0,4.0,7.494850021680094
210,CHEMBL2059203,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)ncn2)ccc1O,inactive,376.41200000000003,4.245800000000004,2.0,6.0,5.494850021680094
211,CHEMBL2059204,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(O)c3)ncn2)cc1O,inactive,376.41200000000003,4.245800000000005,2.0,6.0,5.6777807052660805
212,CHEMBL2059205,CN(C)c1cc(/C=C/c2cc(/C=C/c3ccc(O)c(N(C)C)c3)ncn2)ccc1O,inactive,402.4980000000001,4.360600000000004,2.0,6.0,5.431798275933005
213,CHEMBL2059206,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)c(O)c3)ncn2)cc1O,inactive,402.4980000000001,4.360600000000005,2.0,6.0,5.468521082957745
214,CHEMBL2059212,COc1nc(/C=C/c2ccc(N(C)C)c(O)c2)cc(/C=C/c2ccc(N(C)C)c(O)c2)n1,intermediate,432.52400000000017,4.3692000000000055,2.0,7.0,6.096910013008056
215,CHEMBL2059218,CSc1nc(/C=C/c2ccc(N(C)C)c(O)c2)cc(/C=C/c2ccc(N(C)C)c(O)c2)n1,inactive,448.59200000000016,5.082500000000006,2.0,7.0,5.958607314841775
216,CHEMBL2059388,Oc1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(O)cc3)c2)cc1,intermediate,330.38300000000004,5.144200000000004,3.0,3.0,5.795880017344075
217,CHEMBL2059391,COc1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(OC)c(O)c3)c2)cc1O,intermediate,390.4350000000001,5.161400000000007,3.0,5.0,5.795880017344075
218,CHEMBL2059393,CN(C)c1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(N(C)C)c(O)c3)c2)cc1O,intermediate,416.52100000000013,5.276200000000007,3.0,5.0,5.481486060122113
219,CHEMBL2063873,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(/N=C/c2cc(Cl)cc(Cl)c2O)c1,inactive,469.77700000000016,6.212220000000004,2.0,4.0,4.886056647693163
220,CHEMBL2063874,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1,inactive,296.77900000000005,3.03142,2.0,3.0,4.522878745280337
221,CHEMBL465398,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,inactive,192.167,-2.3214000000000006,5.0,5.0,4.0
222,CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,inactive,180.159,1.1956,3.0,3.0,4.484126156288321
223,CHEMBL27246,O=C(O)/C=C/c1ccccc1,inactive,148.161,1.7844,1.0,1.0,4.0
224,CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,intermediate,354.31100000000004,-0.6459000000000001,6.0,8.0,4.031984286006359
225,CHEMBL416955,COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,inactive,368.33800000000014,-0.5575000000000003,5.0,9.0,4.0
226,CHEMBL249447,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,inactive,516.4550000000003,1.0295999999999996,7.0,11.0,4.785156151952302
227,CHEMBL249448,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,intermediate,516.4550000000003,1.0295999999999998,7.0,11.0,5.327902142064283
228,CHEMBL177126,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,intermediate,516.4550000000003,1.0295999999999996,7.0,11.0,7.0
229,CHEMBL2146607,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,inactive,678.5990000000003,2.7051000000000007,8.0,14.0,5.657577319177793
230,CHEMBL499997,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,inactive,678.5990000000003,2.7051000000000016,8.0,14.0,6.522878745280337
231,CHEMBL2146608,COC(=O)[C@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,intermediate,692.6260000000002,2.7935000000000034,7.0,15.0,5.522878745280337
232,CHEMBL2179241,Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12,inactive,384.84800000000007,3.4647000000000023,1.0,6.0,5.638272163982407
233,CHEMBL2179242,O=C(Nc1ccccc1)Nc1ccc(Cl)cc1[N+](=O)[O-],inactive,291.694,3.8922000000000017,2.0,3.0,6.045757490560675
234,CHEMBL2179243,O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1cc(Cl)sc1Cl,intermediate,391.345,4.846000000000004,1.0,4.0,6.154901959985743
235,CHEMBL1458517,Cc1nc2sc3c(c2c(=O)o1)CCCC3,intermediate,221.28099999999992,2.43672,0.0,4.0,5.920818753952375
236,CHEMBL2203392,Cn1cnc2cc(-c3nc4ccc(F)nc4o3)ccc21,inactive,268.251,2.9156000000000004,0.0,5.0,6.0
237,CHEMBL2203391,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)ncc21,inactive,268.25100000000003,2.9156000000000013,0.0,5.0,6.0
238,CHEMBL2203390,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)ccc21,inactive,268.25100000000003,2.9156000000000013,0.0,5.0,7.3124710387853655
239,CHEMBL2203389,Fc1ccc2nc(-c3ccc4cc[nH]c4c3)oc2n1,inactive,253.23600000000002,3.510200000000001,1.0,3.0,7.343901797987168
240,CHEMBL2203388,Fc1ccc2nc(-c3ccc4ncsc4c3)oc2n1,inactive,271.276,3.638600000000001,0.0,5.0,7.446116973356125
241,CHEMBL2203387,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)cnc21,inactive,269.23900000000003,2.3106,0.0,6.0,7.519993057042849
242,CHEMBL2203386,CN1CCc2cc(-c3nc4ccc(F)nc4o3)cnc21,intermediate,270.267,2.416200000000001,0.0,5.0,7.327902142064283
243,CHEMBL2203385,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)cnc21,intermediate,268.25100000000003,2.9156000000000013,0.0,5.0,7.978810700930062
244,CHEMBL2203384,Fc1ccc2nc(-c3cnc4[nH]ccc4c3)oc2n1,intermediate,254.22400000000002,2.9052000000000007,1.0,4.0,7.590066876668706
245,CHEMBL2203383,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)ccc21,inactive,267.26300000000003,3.5206000000000017,0.0,4.0,8.096910013008056
246,CHEMBL2203382,Fc1ccc2nc(-c3ccc4[nH]ccc4c3)oc2n1,inactive,253.23600000000002,3.510200000000001,1.0,3.0,7.860120913598763
247,CHEMBL2203381,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cn1,inactive,258.256,2.4899000000000004,0.0,5.0,7.3788237182249645
248,CHEMBL2203380,CNc1ccc(-c2nc3ccc(F)nc3o2)cn1,inactive,244.229,2.4656000000000002,1.0,5.0,6.991399828238082
249,CHEMBL2203379,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cc1,inactive,257.268,3.0949000000000018,0.0,4.0,8.397940008672037
250,CHEMBL2203378,CNc1ccc(-c2nc3ccc(F)nc3o2)cc1,inactive,243.241,3.0706000000000007,1.0,4.0,7.636388020107856
251,CHEMBL2203288,COc1ccc(-c2nc3ccc(F)nc3o2)cc1,inactive,244.225,3.0375000000000014,0.0,4.0,7.488116639021126
252,CHEMBL2337291,Oc1ccc(-c2ccc(O)c(O)c2)cc1O,inactive,218.208,2.1760000000000006,4.0,4.0,6.0
253,CHEMBL2337290,Oc1ccc(-c2ccccc2-c2ccc(O)c(O)c2)cc1O,inactive,294.30600000000004,3.843000000000002,4.0,4.0,5.568636235841013
254,CHEMBL2337293,Oc1ccc(-c2cccc(-c3ccc(O)c(O)c3)c2)cc1O,inactive,294.30600000000004,3.843000000000002,4.0,4.0,5.431798275933005
255,CHEMBL2381403,COc1ccc2cc(C(=O)CN3CCN(c4ccccc4)CC3)c(=O)oc2c1,inactive,378.42800000000017,2.8065000000000007,0.0,6.0,5.187086643357144
256,CHEMBL2381384,COc1ccc2cc(C(=O)CN3CCN(c4ncccn4)CC3)c(=O)oc2c1,inactive,380.40400000000017,1.5965000000000003,0.0,8.0,5.3979400086720375
257,CHEMBL2381385,COc1ccc2cc(C(=O)CN3CCOCC3)c(=O)oc2c1,inactive,303.31399999999996,1.3165,0.0,6.0,5.301029995663981
258,CHEMBL2381402,COc1ccc2cc(C(=O)CN3CCC(c4ccccc4)CC3)c(=O)oc2c1,inactive,377.44000000000017,3.8639000000000028,0.0,5.0,4.853871964321762
259,CHEMBL2381386,COc1ccc2cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c(=O)oc2c1,inactive,391.46700000000016,3.9390000000000027,0.0,5.0,4.443697499232712
260,CHEMBL2381401,COc1ccc2cc(C(=O)CN3CCN(Cc4ccccc4)CC3)c(=O)oc2c1,inactive,392.45500000000015,2.802100000000001,0.0,6.0,4.443697499232712
261,CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,inactive,406.482,3.738000000000002,3.0,5.0,4.522878745280337
262,CHEMBL2386874,CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1,intermediate,322.368,3.7841000000000022,2.0,6.0,4.0
263,CHEMBL2386881,CCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1,inactive,512.7750000000004,7.84510000000001,0.0,4.0,4.0
264,CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,inactive,305.502,3.1984000000000004,1.0,2.0,4.0
265,CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,inactive,458.37500000000017,2.233199999999999,8.0,11.0,4.0
266,CHEMBL468154,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,inactive,180.156,-3.8346000000000005,6.0,6.0,4.0
267,CHEMBL149082,NCCCS(=O)(=O)O,inactive,139.176,-0.7769999999999997,2.0,3.0,4.0
268,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,intermediate,228.247,2.9738000000000016,3.0,3.0,4.820735535660974
269,CHEMBL2402063,COc1cc(/C=C/c2ccc(NCc3cc(NC(C)C)ccc3O)cc2)cc(OC)c1,intermediate,418.53700000000015,6.012200000000006,3.0,5.0,4.7363639314118915
270,CHEMBL2402075,COc1cc(/C=C/c2ccc(NCc3cc(NCC(C)C)ccc3O)cc2)cc(OC)c1,intermediate,432.56400000000014,6.2598000000000065,3.0,5.0,4.986320302708807
271,CHEMBL2402074,CCCNc1ccc(O)c(CNc2ccc(/C=C/c3cc(OC)cc(OC)c3)cc2)c1,intermediate,418.53700000000015,6.013800000000006,3.0,5.0,4.883724412419456
272,CHEMBL2402067,COc1cc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc(OC)c1,active,404.5100000000001,5.257900000000006,2.0,5.0,5.121478204498794
273,CHEMBL2402161,CN(C)c1ccccc1CNc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,active,360.45700000000005,4.946300000000006,3.0,4.0,4.84893674664625
274,CHEMBL2402160,CN(C)c1ccc(O)c(CNc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)c1,inactive,376.4560000000001,4.651900000000005,4.0,5.0,5.186419011431808
275,CHEMBL2402159,O=[N+]([O-])c1ccc(O)c(CNc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)c1,active,378.38400000000007,4.494100000000004,4.0,6.0,5.151195298948196
276,CHEMBL2402158,Oc1cc(O)cc(/C=C/c2ccc(NCc3cccc(O)c3O)cc2)c1,active,349.386,4.291500000000003,5.0,5.0,5.104025267640935
277,CHEMBL2402157,Oc1cc(O)cc(/C=C/c2ccc(NCc3ccccc3O)cc2)c1,active,333.387,4.585900000000003,4.0,4.0,4.990549104201306
278,CHEMBL2402163,CN(C)c1ccc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc1,inactive,387.52700000000004,5.3067000000000055,2.0,4.0,4.972242795309446
279,CHEMBL2402162,COc1ccc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc1,active,374.48400000000004,5.249300000000005,2.0,4.0,4.913640169325252
280,CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,active,256.257,2.699500000000001,3.0,4.0,4.705533773838407
281,CHEMBL2408097,COc1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)c(O)c1,intermediate,298.29400000000004,2.9951000000000008,2.0,4.0,4.732828271596986
282,CHEMBL2408096,COC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,intermediate,312.321,3.0835000000000017,1.0,5.0,4.623423042943488
283,CHEMBL2408095,COc1ccc(C(=O)/C=C/c2cc(Br)c(OCc3ccccc3)c(OC)c2)c(O)c1,inactive,469.33100000000024,5.647000000000005,1.0,5.0,4.903089986991944
284,CHEMBL260867,COc1ccc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c(O)c1,inactive,344.36300000000006,3.322700000000002,1.0,6.0,5.013228265733755
285,CHEMBL258752,COc1ccc(C(=O)/C=C/c2cc(OC)c(OC)cc2OC)c(O)c1,inactive,344.36300000000006,3.322700000000002,1.0,6.0,4.991399828238082
286,CHEMBL2408094,CCOCCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,inactive,342.3910000000001,3.712200000000003,1.0,5.0,4.718966632752273
287,CHEMBL229907,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,inactive,284.311,3.305500000000002,1.0,4.0,5.075720713938118
288,CHEMBL2408093,COc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)c(O)c1,inactive,360.40900000000005,4.875900000000004,1.0,4.0,5.107905397309519
289,CHEMBL2408092,CCOCCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,inactive,342.3910000000001,3.712200000000003,1.0,5.0,4.978810700930062
290,CHEMBL2408091,COc1ccc(C(=O)/C=C/c2ccc(OCCCOc3ccccc3)c(OC)c2)c(O)c1,inactive,434.4880000000001,5.153400000000006,1.0,6.0,4.962573502059376
291,CHEMBL2407101,CCOCCCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1OC,inactive,386.4440000000002,4.1109000000000036,1.0,6.0,5.236572006437063
292,CHEMBL2408265,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3cc([N+](=O)[O-])ccc3O)cc2)c(O)c1,active,434.40400000000017,4.163000000000004,3.0,7.0,4.876148359032914
293,CHEMBL2408264,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccccc3O)cc2)c(O)c1,active,389.4070000000001,4.254800000000004,3.0,5.0,4.995678626217358
294,CHEMBL2408263,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccccc3OC)cc2)c(O)c1,inactive,403.43400000000014,4.557800000000004,2.0,5.0,5.136677139879544
295,CHEMBL2408262,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccc(C)cc3C)cc2)c(O)c1,active,401.46200000000016,5.166040000000004,2.0,4.0,5.080921907623926
296,CHEMBL2408261,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N(C)c3ccccc3)cc2)c(O)c1,inactive,387.43500000000006,4.573500000000004,1.0,4.0,4.696803942579511
297,CHEMBL2408106,COc1ccc(C(=O)/C=C/c2ccc(C(=O)NCc3ccccc3)cc2)c(O)c1,intermediate,387.43500000000006,4.226900000000004,2.0,4.0,4.723538195826756
298,CHEMBL2408105,COc1ccc(C(=O)/C=C/c2ccc(C(=O)NCCc3ccccc3)cc2)c(O)c1,intermediate,401.4620000000001,4.269400000000004,2.0,4.0,4.718966632752273
299,CHEMBL2408104,CCCCCCCCCCCCNC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,intermediate,465.6340000000002,6.9476000000000075,2.0,4.0,4.798602875679548
300,CHEMBL2408103,CCCNC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,intermediate,339.3910000000001,3.436700000000002,2.0,4.0,4.701146923590294
301,CHEMBL2408102,COc1ccc(C(=O)/C=C/c2ccc(C(=O)NC(C)C)cc2)c(O)c1,inactive,339.3910000000001,3.435100000000002,2.0,4.0,4.7495799976911055
302,CHEMBL2408101,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCOCC3)cc2)c(O)c1,inactive,367.4010000000001,2.769300000000001,1.0,5.0,5.494850021680094
303,CHEMBL2408100,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCCCC3)cc2)c(O)c1,intermediate,365.42900000000014,3.9230000000000027,1.0,4.0,5.229147988357856
304,CHEMBL2408099,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCN(C)CC3)cc2)c(O)c1,inactive,380.44400000000013,2.6845000000000008,1.0,5.0,5.657577319177793
305,CHEMBL2408098,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCCC3)cc2)c(O)c1,inactive,351.4020000000001,3.5329000000000024,1.0,4.0,4.835647144215563
306,CHEMBL573,O=C(O)c1cccnc1,intermediate,123.11099999999998,0.7797999999999999,1.0,2.0,4.882728704344236
307,CHEMBL858,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,intermediate,292.244,-2.0711999999999957,4.0,6.0,4.546681659952962
308,CHEMBL2425961,CCc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1ccccc1,intermediate,363.4170000000001,2.720200000000001,2.0,5.0,4.301029995663981
309,CHEMBL2425960,O=C(/C=C/c1ccc2c(=O)n(CCc3ccccc3)cnc2c1)NO,intermediate,335.363,2.1578,2.0,5.0,4.301029995663981
310,CHEMBL2425959,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1c[nH]c2ccccc12,active,388.42700000000013,2.947520000000001,3.0,5.0,4.301029995663981
311,CHEMBL2425958,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1ccccc1,active,349.3900000000001,2.4662200000000007,2.0,5.0,4.301029995663981
312,CHEMBL2425957,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1Cc1ccccc1,active,335.36300000000006,2.27182,2.0,5.0,4.301029995663981
313,CHEMBL2425956,Cc1nc2c(/C=C/C(=O)NO)cccc2c(=O)n1-c1ccccc1,active,321.336,2.21272,2.0,5.0,4.301029995663981
314,CHEMBL2425955,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1-c1ccccc1,active,321.336,2.21272,2.0,5.0,4.301029995663981
315,CHEMBL2425954,Cc1nc2ccc(/C=C/C(=O)NO)cc2c(=O)n1-c1ccccc1,active,321.336,2.21272,2.0,5.0,4.301029995663981
316,CHEMBL2425953,Cc1nc2cccc(/C=C/C(=O)NO)c2c(=O)n1-c1ccccc1,active,321.336,2.21272,2.0,5.0,4.301029995663981
317,CHEMBL2436692,O=c1ccoc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,active,526.6810000000004,5.108700000000005,1.0,7.0,4.939302159646388
318,CHEMBL2436691,COc1cc(OCCCN2CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC2)cc2occc(=O)c12,active,556.7070000000003,5.117300000000005,1.0,8.0,4.899629454882437
319,CHEMBL2436690,O=c1ccoc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc(O)c12,active,542.6800000000004,4.814300000000006,2.0,8.0,5.318758762624412
320,CHEMBL2436710,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,active,647.776,6.6839000000000075,1.0,9.0,4.85078088734462
321,CHEMBL2436704,COc1cc(OCCCN2CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC2)cc2oc(-c3ccccc3)cc(=O)c12,inactive,632.8050000000004,6.784300000000008,1.0,8.0,5.017728766960431
322,CHEMBL2436703,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc(O)c12,inactive,618.7780000000001,6.481300000000008,2.0,8.0,5.187086643357144
323,CHEMBL2436702,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,intermediate,644.8599999999999,7.946000000000009,1.0,7.0,4.8696662315049934
324,CHEMBL2436701,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,630.8329999999999,7.555900000000008,1.0,7.0,4.87942606879415
325,CHEMBL2436700,O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,616.8059999999999,7.165800000000008,1.0,7.0,4.761953896871205
326,CHEMBL2436699,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,602.7790000000001,6.775700000000008,1.0,7.0,4.826813731587726
327,CHEMBL2436698,O=c1cc(-c2ccccc2)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,588.7520000000002,6.385600000000006,1.0,7.0,5.008773924307505
328,CHEMBL2436697,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,630.8329999999999,7.555900000000008,1.0,7.0,4.847711655616943
329,CHEMBL2436696,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,intermediate,616.8059999999999,7.165800000000008,1.0,7.0,4.892790030352131
330,CHEMBL2436695,O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,intermediate,602.779,6.775700000000008,1.0,7.0,4.785156151952302
331,CHEMBL2436694,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,intermediate,588.7520000000002,6.385600000000006,1.0,7.0,4.863279432843593
332,CHEMBL2436693,O=c1cc(-c2ccccc2)oc2cc(OCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,active,574.7250000000003,5.995500000000006,1.0,7.0,4.774690718274137
333,CHEMBL3087683,CC(C(=O)NCCCNCCCNC1=CC(=O)c2ccccc2C1=O)c1ccc(-c2ccccc2)c(F)c1,inactive,513.6130000000002,4.6349000000000045,3.0,5.0,5.162411561764489
334,CHEMBL3087680,C[C@H](C(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)[C@@H](C)c2ccc(-c3ccccc3)c(F)c2)=CC1=O)c1ccc(-c2ccccc2)c(F)c1,inactive,819.0100000000003,6.276800000000009,6.0,8.0,5.3535962737769305
335,CHEMBL3087679,C[C@@H](C(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)[C@H](C)c2ccc(-c3ccccc3)c(F)c2)=CC1=O)c1ccc(-c2ccccc2)c(F)c1,intermediate,819.0100000000003,6.276800000000009,6.0,8.0,5.321481620959886
336,CHEMBL3087677,COc1ccc2c(c1)c(CC(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc3c(C)n(C(=O)c4ccc(Cl)cc4)c4ccc(OC)cc34)=CC1=O)c(C)n2C(=O)c1ccc(Cl)cc1,intermediate,1046.0659999999998,6.769840000000008,6.0,14.0,5.213958789757446
337,CHEMBL3087676,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)=CC1=O,inactive,922.7859999999997,7.643400000000007,8.0,10.0,5.501689446210399
338,CHEMBL3087675,CC1=C(CC(=O)NCCCNCCCNC2=CC(=O)C(NCCCNCCCNC(=O)CC3=C(C)/C(=C\c4ccc([S+](C)[O-])cc4)c4ccc(F)cc43)=CC2=O)c2cc(F)ccc2/C1=C/c1ccc([S+](C)[O-])cc1,inactive,1043.3160000000003,7.64620000000001,6.0,10.0,5.087246696328677
339,CHEMBL3087674,CC(C)Cc1ccc(C(C)C(=O)NCCCNCCCNC2=CC(=O)C(NCCCNCCCNC(=O)C(C)c3ccc(CC(C)C)cc3)=CC2=O)cc1,inactive,743.0500000000002,5.061600000000009,6.0,8.0,5.316052869248487
340,CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,inactive,632.8900000000003,6.2674000000000065,2.0,8.0,5.226945306635737
341,CHEMBL3099500,CN(CCCCNc1c2c(nc3c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc4ccccc4)C(=O)N[C@@H](Cc4ccccc4)C(=O)OCc4ccccc4)cccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,inactive,1151.4229999999998,8.88370000000001,7.0,13.0,4.292429823902063
